date,nasdaq,yahoo,split,div,rn,ry,ecart_r,ratio_prix,titre
2025-02-06,93.12,93.12000274658205,0.0,0.0,0.011294526498696777,0.01129453621683818,-9.718141402714764e-09,1.0000000294950822,CIEN
2025-02-07,89.71,89.70999908447266,0.0,0.0,-0.03661941580756023,-0.036619454054242384,3.824668215468563e-08,0.9999999897945899,CIEN
2025-02-10,90.11,90.11000061035156,0.0,0.0,0.004458811726674838,0.004458828781195967,-1.7054521128656575e-08,1.0000000067734054,CIEN
2025-02-11,87.49,87.48999786376953,0.0,0.0,-0.029075574298080165,-0.029075604581463632,3.0283383467555325e-08,0.999999975583147,CIEN
2025-02-12,88.8,88.80000305175781,0.0,0.0,0.014973139787404222,0.014973199451074226,-5.966367000453943e-08,1.000000034366642,CIEN
2025-02-13,88.85,88.8499984741211,0.0,0.0,0.0005630630630630851,0.0005630114937511532,5.1569311931842776e-08,0.9999999828263489,CIEN
2025-02-14,89.8,89.80000305175781,0.0,0.0,0.010692177827799743,0.010692229532377695,-5.1704577952449426e-08,1.00000003398394,CIEN
2025-02-18,89.65,89.6500015258789,0.0,0.0,-0.0016703786191535341,-0.001670395554357107,1.6935203572820967e-08,1.0000000170204004,CIEN
2025-02-19,87.05,87.05000305175781,0.0,0.0,-0.02900167317345237,-0.029001655659432024,-1.7514020345110737e-08,1.000000035057528,CIEN
2025-02-20,86.45,86.44999694824219,0.0,0.0,-0.006892590465249815,-0.006892660338666201,6.987341638620137e-08,0.9999999646991578,CIEN
2025-02-21,84.08,84.08000183105469,0.0,0.0,-0.027414690572585387,-0.02741463505899744,-5.5513587948752274e-08,1.0000000217775296,CIEN
2025-02-24,80.43,80.43000030517578,0.0,0.0,-0.04341103710751659,-0.04341105431007242,1.720255582426944e-08,1.0000000037943029,CIEN
2025-02-25,78.29,78.29000091552734,0.0,0.0,-0.026606987442496566,-0.02660697975293591,-7.689560654888794e-09,1.0000000116940522,CIEN
2025-02-26,80.77,80.7699966430664,0.0,0.0,0.03167709796908924,0.03167704302641283,5.4942676408487046e-08,0.9999999584383609,CIEN
2025-02-27,78.03,78.02999877929688,0.0,0.0,-0.03392348644298615,-0.03392346140458513,-2.5038401019195078e-08,0.9999999843559768,CIEN
2025-02-28,79.57,79.56999969482422,0.0,0.0,0.0197359989747532,0.019736011016521227,-1.204176802716006e-08,0.999999996164688,CIEN
2025-03-03,74.69,74.69000244140625,0.0,0.0,-0.06132964685182851,-0.06132961256923819,-3.428259032212111e-08,1.0000000326871905,CIEN
2025-03-04,74.31,74.30999755859375,0.0,0.0,-0.005087695809345205,-0.005087761017421477,6.5208076271972e-08,0.9999999671456566,CIEN
2025-03-05,75.25,75.25,0.0,0.0,0.012649710671511105,0.012649743941453462,-3.3269942356639604e-08,1.0,CIEN
2025-03-06,68.43,68.43000030517578,0.0,0.0,-0.0906312292358803,-0.09063122518038824,-4.055492053289811e-09,1.0000000044596782,CIEN
2025-03-07,68.93,68.93000030517578,0.0,0.0,0.0073067368113399755,0.007306736778754264,3.258571190656312e-11,1.0000000044273287,CIEN
2025-03-10,65.53,65.52999877929688,0.0,0.0,-0.04932540258232998,-0.04932542450059452,2.191826453668e-08,0.999999981371843,CIEN
2025-03-11,63.95,63.95000076293945,0.0,0.0,-0.024111094155348622,-0.02411106433373833,-2.9821610292302125e-08,1.0000000119302495,CIEN
2025-03-12,66.4,66.4000015258789,0.0,0.0,0.0383111806098515,0.03831119208303879,-1.147318728911273e-08,1.0000000229801038,CIEN
2025-03-13,62.31,62.310001373291016,0.0,0.0,-0.06159638554216873,-0.06159638642468768,8.82518946809796e-10,1.0000000220396568,CIEN
2025-03-14,63.84,63.84000015258789,0.0,0.0,0.02455464612421765,0.024554625992236012,2.0131981637305785e-08,1.0000000023901612,CIEN
2025-03-17,65.68,65.68000030517578,0.0,0.0,0.028822055137844638,0.02882205745911648,-2.3212718414100664e-09,1.0000000046464035,CIEN
2025-03-18,64.33,64.33000183105469,0.0,0.0,-0.020554202192448412,-0.02055417886492772,-2.332752069289512e-08,1.0000000284634647,CIEN
2025-03-19,65.9,65.9000015258789,0.0,0.0,0.024405409606715445,0.024405404168142297,5.43857314738716e-09,1.00000002315446,CIEN
2025-03-20,65.63,65.62999725341797,0.0,0.0,-0.0040971168437027305,-0.004097181581322218,6.47376194873317e-08,0.99999995815051,CIEN
2025-03-21,65.56,65.55999755859375,0.0,0.0,-0.001066585403016851,-0.0010665807977094932,-4.605307357685717e-09,0.9999999627607344,CIEN
2025-03-24,69.53,69.52999877929688,0.0,0.0,0.06055521659548502,0.06055523747015035,-2.0874665329628783e-08,0.9999999824435046,CIEN
2025-03-25,69.42,69.41999816894531,0.0,0.0,-0.0015820509132747906,-0.0015820597192979236,8.806023132912344e-09,0.999999973623528,CIEN
2025-03-26,65.76,65.76000213623047,0.0,0.0,-0.05272255834053585,-0.052722502582146724,-5.5758389128079955e-08,1.0000000324852565,CIEN
2025-03-27,62.86,62.86000061035156,0.0,0.0,-0.04409975669099764,-0.04409977846215962,2.177116198431861e-08,1.000000009709697,CIEN
2025-03-28,61.56,61.560001373291016,0.0,0.0,-0.02068087814190256,-0.02068086580397621,-1.2337926347250061e-08,1.000000022308171,CIEN
2025-03-31,60.43,60.43000030517578,0.0,0.0,-0.018356075373619274,-0.018356092314928185,1.6941308911277986e-08,1.0000000050500708,CIEN
2025-04-01,61.54,61.540000915527344,0.0,0.0,0.01836836008605003,0.018368370093430064,-1.0007380035759184e-08,1.0000000148769475,CIEN
2025-04-02,65.03,65.02999877929688,0.0,0.0,0.05671108222294441,0.05671104666637983,3.555656458154033e-08,0.9999999812286157,CIEN
2025-04-03,56.19,56.18999862670898,0.0,0.0,-0.13593725972628024,-0.135937264624434,4.898153771470959e-09,0.999999975559868,CIEN
2025-04-04,53.5,53.5,0.0,0.0,-0.047873287061754755,-0.04787326379165158,-2.327010317770828e-08,1.0,CIEN
2025-04-07,55.22,55.220001220703125,0.0,0.0,0.032149532710280315,0.032149555527161144,-2.281688082916844e-08,1.0000000221061776,CIEN
2025-04-08,54.03,54.02999877929688,0.0,0.0,-0.021550162984425913,-0.02155020672038821,4.373596229623189e-08,0.9999999774069384,CIEN
2025-04-09,61.99,61.9900016784668,0.0,0.0,0.14732555987414409,0.14732561686120227,-5.698705818346639e-08,1.0000000270764122,CIEN
2025-04-10,58.36,58.36000061035156,0.0,0.0,-0.05855783190837238,-0.058557847553280085,1.564490770267213e-08,1.0000000104583886,CIEN
2025-04-11,58.78,58.77999877929688,0.0,0.0,0.0071967100753942415,0.007196678624962649,3.145043159236138e-08,0.9999999792326791,CIEN
2025-04-14,58.5,58.5,0.0,0.0,-0.0047635250085062975,-0.004763504340110747,-2.0668395550593743e-08,1.0,CIEN
2025-04-15,59.38,59.380001068115234,0.0,0.0,0.015042735042735123,0.015042753301115042,-1.8258379919089407e-08,1.0000000179877944,CIEN
2025-04-16,58.87,58.869998931884766,0.0,0.0,-0.008588750421017255,-0.00858878624211279,3.582109553423862e-08,0.9999999818563745,CIEN
2025-04-17,60.14,60.13999938964844,0.0,0.0,0.0215729573636827,0.02157296553093402,-8.16725131969065e-09,0.9999999898511546,CIEN
2025-04-21,57.84,57.84000015258789,0.0,0.0,-0.03824409710675092,-0.03824408480882746,-1.2297923457360582e-08,1.000000002638103,CIEN
2025-04-22,59.5,59.5,0.0,0.0,0.028699861687413453,0.02869985897359717,2.713816282806647e-09,1.0,CIEN
2025-04-23,62.59,62.59000015258789,0.0,0.0,0.051932773109243824,0.05193277567374599,-2.5645021661802048e-09,1.0000000024378957,CIEN
2025-04-24,64.29,64.29000091552734,0.0,0.0,0.02716088832081809,0.027160900444080927,-1.2123262838059645e-08,1.000000014240587,CIEN
2025-04-25,65.94,65.94000244140625,0.0,0.0,0.025664955669621792,0.025664979038449554,-2.3368827761771627e-08,1.0000000370246627,CIEN
2025-04-28,66.48,66.4800033569336,0.0,0.0,0.008189262966333155,0.008189276547376334,-1.3581043178945151e-08,1.000000050495391,CIEN
2025-04-29,67.36,67.36000061035156,0.0,0.0,0.013237063778579916,0.013237021795760695,4.198281922107583e-08,1.0000000090610386,CIEN
2025-04-30,67.16,67.16000366210938,0.0,0.0,-0.002969121140142583,-0.0029690758080463953,-4.533209618795553e-08,1.0000000545281325,CIEN
2025-05-01,71.43,71.43000030517578,0.0,0.0,0.06357951161405606,0.06357945816306554,5.34509905225633e-08,1.0000000042723753,CIEN
2025-05-02,72.85,72.8499984741211,0.0,0.0,0.019879602407951724,0.019879576688765832,2.5719185892114638e-08,0.9999999790545107,CIEN
2025-05-05,72.91,72.91000366210938,0.0,0.0,0.0008236101578587007,0.0008236813897750661,-7.12319163653774e-08,1.0000000502278066,CIEN
2025-05-06,72.66,72.66000366210938,0.0,0.0,-0.0034288849266218557,-0.0034288847543965106,-1.7222534509642173e-10,1.0000000504006246,CIEN
2025-05-07,73.34,73.33999633789062,0.0,0.0,0.009358656757500805,0.00935855548457476,1.0127292604522609e-07,0.9999999500666842,CIEN
2025-05-08,74.78,74.77999877929688,0.0,0.0,0.019634578674665892,0.019634612943964402,-3.426929851002569e-08,0.9999999836760748,CIEN
2025-05-09,74.74,74.73999786376953,0.0,0.0,-0.0005349023803157271,-0.0005349146319914011,1.225167567397989e-08,0.9999999714178424,CIEN
2025-05-12,79.01,79.01000213623047,0.0,0.0,0.05713138881455726,0.05713144761181255,-5.879725528679103e-08,1.0000000270374694,CIEN
2025-05-13,80.59,80.58999633789062,0.0,0.0,0.019997468674851193,0.019997394746755104,7.392809608930406e-08,0.9999999545587619,CIEN
2025-05-14,79.53,79.52999877929688,0.0,0.0,-0.013152996649708482,-0.013152966953236755,-2.9696471726126106e-08,0.9999999846510358,CIEN
2025-05-15,79.8,79.80000305175781,0.0,0.0,0.003394945303659025,0.003394999077143579,-5.377348455404274e-08,1.000000038242579,CIEN
2025-05-16,81.24,81.23999786376953,0.0,0.0,0.018045112781954753,0.01804504707948129,6.570247346182612e-08,0.9999999737046964,CIEN
2025-05-19,80.99,80.98999786376953,0.0,0.0,-0.00307730182176269,-0.0030773019026812953,8.091860514980453e-11,0.999999973623528,CIEN
2025-05-20,81.05,81.05000305175781,0.0,0.0,0.0007408322015063362,0.000740896278194958,-6.407668862173921e-08,1.00000003765278,CIEN
2025-05-21,79.92,79.91999816894531,0.0,0.0,-0.013942011104256524,-0.013942070823746766,5.971949024186074e-08,0.9999999770889053,CIEN
2025-05-22,80.12,80.12000274658203,0.0,0.0,0.0025025025025025016,0.0025025598375756353,-5.733507313365749e-08,1.0000000342808542,CIEN
2025-05-23,80.22,80.22000122070312,0.0,0.0,0.0012481278082874248,0.0012481087205824526,1.9087704972164943e-08,1.0000000152169426,CIEN
2025-05-27,82.35,82.3499984741211,0.0,0.0,0.026551982049364264,0.026551947407204235,3.46421600294633e-08,0.9999999814708087,CIEN
2025-05-28,82.7,82.69999694824219,0.0,0.0,0.004250151791135526,0.004250133340695683,1.8450439842609967e-08,0.9999999630984545,CIEN
2025-05-29,81.55,81.55000305175781,0.0,0.0,-0.013905683192261264,-0.013905609902308713,-7.3289952551292e-08,1.000000037421923,CIEN
2025-05-30,80.06,80.05999755859375,0.0,0.0,-0.01827099938687915,-0.01827106606260198,6.667572283181045e-08,0.9999999695052929,CIEN
2025-06-02,81.75,81.75,0.0,0.0,0.021109168123907063,0.021109199262333123,-3.1138426059840185e-08,1.0,CIEN
2025-06-03,83.26,83.26000213623047,0.0,0.0,0.01847094801223248,0.01847097414349208,-2.6131259600603585e-08,1.000000025657344,CIEN
2025-06-04,83.89,83.88999938964844,0.0,0.0,0.007566658659620362,0.007566625477467115,3.318215324732421e-08,0.9999999927243823,CIEN
2025-06-05,73.05,73.05000305175781,0.0,0.0,-0.12921683156514485,-0.12921678885157106,-4.2713573789043835e-08,1.0000000417762878,CIEN
2025-06-06,72.72,72.72000122070312,0.0,0.0,-0.00451745379876789,-0.004517478675817088,2.4877049198401835e-08,1.0000000167863465,CIEN
2025-06-09,72.46,72.45999908447266,0.0,0.0,-0.003575357535753665,-0.0035753868518424436,2.931608877876357e-08,0.9999999873650657,CIEN
2025-06-10,72.44,72.44000244140625,0.0,0.0,-0.00027601435274626773,-0.00027596802814056076,-4.6324605706971056e-08,1.0000000337024606,CIEN
2025-06-11,72.22,72.22000122070312,0.0,0.0,-0.003036996134732184,-0.0030370128836076926,1.6748875508731942e-08,1.0000000169025633,CIEN
2025-06-12,74.13,74.12999725341797,0.0,0.0,0.02644696759900289,0.026446912218651475,5.538035141583464e-08,0.9999999629491161,CIEN
2025-06-13,72.16,72.16000366210938,0.0,0.0,-0.026574935923377785,-0.026574850455936883,-8.546744090232039e-08,1.0000000507498528,CIEN
2025-06-16,73.76,73.76000213623047,0.0,0.0,0.022172949002217335,0.02217292673117255,2.2271044786137395e-08,1.0000000289619098,CIEN
2025-06-17,73.45,73.44999694824219,0.0,0.0,-0.004202819956616088,-0.004202890170959095,7.021434300646945e-08,0.999999958451221,CIEN
2025-06-18,73.82,73.81999969482422,0.0,0.0,0.005037440435670337,0.005037478038872667,-3.760320232970571e-08,0.9999999958659472,CIEN
2025-06-20,74.53,74.52999877929688,0.0,0.0,0.00961798970468708,0.009617977342289752,1.2362397328047336e-08,0.9999999836213186,CIEN
2025-06-23,75.44,75.44000244140625,0.0,0.0,0.012209848383201383,0.012209897719227536,-4.933602615331267e-08,1.000000032362225,CIEN
2025-06-24,79.35,79.3499984741211,0.0,0.0,0.05182926829268286,0.05182921402675866,5.426592419865983e-08,0.9999999807702722,CIEN
2025-06-25,79.43,79.43000030517578,0.0,0.0,0.0010081915563959765,0.0010082146514569512,-2.3095060974753778e-08,1.000000003842072,CIEN
2025-06-26,81.51,81.51000213623047,0.0,0.0,0.026186579378068675,0.026186602329890007,-2.295182133238427e-08,1.000000026208201,CIEN
2025-06-27,82.12,82.12000274658203,0.0,0.0,0.007483744325849528,0.0074837516177712615,-7.291921733099116e-09,1.0000000334459576,CIEN
2025-06-30,81.33,81.33000183105469,0.0,0.0,-0.00962006819288852,-0.00962007901978823,1.0826899710103532e-08,1.00000002251389,CIEN
2025-07-01,80.11,80.11000061035156,0.0,0.0,-0.015000614779294263,-0.015000629450831804,1.4671537540422719e-08,1.0000000076189186,CIEN
2025-07-02,79.52,79.5199966430664,0.0,0.0,-0.007364873299213648,-0.007364922766071258,4.946685761009206e-08,0.9999999577850404,CIEN
2025-07-03,81.38,81.37999725341797,0.0,0.0,0.02339034205231383,0.023390350715183805,-8.662869976916454e-09,0.9999999662499136,CIEN
2025-07-07,80.13,80.12999725341797,0.0,0.0,-0.015360039321700714,-0.015360039840103368,5.184026541371622e-10,0.9999999657234241,CIEN
2025-07-08,78.66,78.66000366210938,0.0,0.0,-0.018345189067764833,-0.01834510971789516,-7.93498696749495e-08,1.0000000465561834,CIEN
2025-07-09,79.33,79.33000183105469,0.0,0.0,0.008517670989066861,0.008517647314426169,2.367464069230607e-08,1.0000000230814912,CIEN
2025-07-10,78.45,78.44999694824219,0.0,0.0,-0.011092903063153803,-0.011092964357754642,6.129460083936777e-08,0.9999999610993268,CIEN
2025-07-11,77.75,77.75,0.0,0.0,-0.008922880815806278,-0.008922842262237607,-3.8553568670884886e-08,1.0,CIEN
2025-07-14,81.42,81.41999816894531,0.0,0.0,0.04720257234726688,0.04720254879672425,2.355054262714873e-08,0.9999999775109962,CIEN
2025-07-15,82.61,82.61000061035156,0.0,0.0,0.014615573569147555,0.014615603883176398,-3.031402884268175e-08,1.0000000073883497,CIEN
2025-07-16,84.12,84.12000274658203,0.0,0.0,0.018278658758019706,0.018278684482194052,-2.5724174346208883e-08,1.0000000326507612,CIEN
2025-07-17,84.81,84.80999755859375,0.0,0.0,0.008202567760342339,0.008202505818864392,6.194147794680305e-08,0.9999999712132266,CIEN
2025-07-18,84.98,84.9800033569336,0.0,0.0,0.0020044806037025076,0.0020045490299935853,-6.84262910777278e-08,1.0000000395026312,CIEN
2025-07-21,85.47,85.47000122070312,0.0,0.0,0.005766062602965416,0.005766037237153743,2.5365811673339067e-08,1.000000014282241,CIEN
2025-07-22,84.36,84.36000061035156,0.0,0.0,-0.012987012987012991,-0.012987019942649614,6.955636622230088e-09,1.0000000072350825,CIEN
2025-07-23,86.75,86.75,0.0,0.0,0.028330962541488924,0.028330955101429467,7.440059457408665e-09,1.0,CIEN
2025-07-24,87.19,87.19000244140625,0.0,0.0,0.005072046109509953,0.005072074252521652,-2.814301169884459e-08,1.0000000280009893,CIEN
2025-07-25,88.6,88.5999984741211,0.0,0.0,0.01617157930955382,0.016171533355127332,4.5954426486360944e-08,0.9999999827778905,CIEN
2025-07-28,90.55,90.5500030517578,0.0,0.0,0.02200902934537252,0.022009081390743868,-5.204537134595455e-08,1.0000000337024606,CIEN
2025-07-29,91.07,91.06999969482422,0.0,0.0,0.005742683600220788,0.005742646333972923,3.7266247865375135e-08,0.9999999966489977,CIEN
2025-07-30,92.95,92.9499969482422,0.0,0.0,0.02064346107389925,0.020643430984054634,3.008984461594366e-08,0.9999999671677482,CIEN
2025-07-31,92.84,92.83999633789062,0.0,0.0,-0.0011834319526626835,-0.0011834385579682083,6.605305524765015e-09,0.9999999605546168,CIEN
2025-08-01,88.63,88.62999725341797,0.0,0.0,-0.04534683326152533,-0.04534682518890232,-8.072623014498959e-09,0.9999999690106959,CIEN
2025-08-04,92.67,92.66999816894533,0.0,0.0,0.04558275978788218,0.04558277153022883,-1.1742346650578384e-08,0.9999999802411279,CIEN
2025-08-05,91.49,91.48999786376952,0.0,0.0,-0.012733354915290929,-0.012733358460033317,3.5447423885059948e-09,0.999999976650667,CIEN
2025-08-06,94.31,94.30999755859376,0.0,0.0,0.030823040769483168,0.030823038153561688,2.615921479431904e-09,0.9999999741129654,CIEN
2025-08-07,95.18,95.18000030517578,0.0,0.0,0.009224896617537892,0.009224925979257836,-2.9361719944276388e-08,1.0000000032063014,CIEN
2025-08-08,95.06,95.05999755859376,0.0,0.0,-0.0012607690691321949,-0.001260797921803447,2.88526712521886e-08,0.9999999743172077,CIEN
2025-08-11,93.38,93.37999725341795,0.0,0.0,-0.0176730486008837,-0.017673052265126388,3.6642426870514555e-09,0.9999999705870417,CIEN
2025-08-12,96.4,96.4000015258789,0.0,0.0,0.032340972370957566,0.03234101907569298,-4.670473541246167e-08,1.0000000158286193,CIEN
2025-08-13,94.66,94.66000366210938,0.0,0.0,-0.01804979253112038,-0.018049770085350247,-2.2445770131440668e-08,1.0000000386869785,CIEN
2025-08-14,91.42,91.41999816894533,0.0,0.0,-0.03422776251848714,-0.034227819224783795,5.6706296658326494e-08,0.9999999799709618,CIEN
2025-08-15,90.87,90.87000274658205,0.0,0.0,-0.006016189017720386,-0.006016139065621928,-4.9952098457595184e-08,1.0000000302253993,CIEN
2025-08-18,91.93,91.93000030517578,0.0,0.0,0.011665015956861424,0.01166498873726085,2.721960057350259e-08,1.0000000033196539,CIEN
2025-08-19,88.77,88.7699966430664,0.0,0.0,-0.03437398020232796,-0.034374019924064525,3.972173656663358e-08,0.9999999621839181,CIEN
2025-08-20,86.64,86.63999938964844,0.0,0.0,-0.023994592767826894,-0.023994562734776625,-3.003305026894054e-08,0.9999999929553144,CIEN
2025-08-21,87.36,87.36000061035156,0.0,0.0,0.008310249307479145,0.008310263455393763,-1.4147914617623769e-08,1.000000006986625,CIEN
2025-08-22,89.81,89.80999755859375,0.0,0.0,0.028044871794871806,0.028044836665807926,3.5129063880035005e-08,0.9999999728158752,CIEN
2025-08-25,90.74,90.73999786376952,0.0,0.0,0.010355194299075832,0.010355197978588304,-3.679512472487545e-09,0.999999976457676,CIEN
2025-08-26,91.49,91.48999786376952,0.0,0.0,0.00826537359488655,0.008265373789472674,-1.9458612499079209e-10,0.999999976650667,CIEN
2025-08-27,92.74,92.73999786376952,0.0,0.0,0.013662695376543965,0.01366269569555878,-3.1901481456486636e-10,0.9999999769653819,CIEN
2025-08-28,97.89,97.88999938964844,0.0,0.0,0.05553159370282512,0.0555316114352733,-1.7732448176488447e-08,0.9999999937649243,CIEN
2025-08-29,93.97,93.97000122070312,0.0,0.0,-0.04004494841148232,-0.040044929955938224,-1.845554409296568e-08,1.0000000129903492,CIEN
2025-09-02,93.59,93.58999633789062,0.0,0.0,-0.004043843779929723,-0.004043895688795374,5.19088656503186e-08,0.9999999608707193,CIEN
2025-09-03,94.82,94.81999969482422,0.0,0.0,0.013142429746767714,0.013142466129530295,-3.6382762580444705e-08,0.9999999967815253,CIEN
2025-09-04,116.92,116.91999816894533,0.0,0.0,0.23307319130985027,0.23307317596761656,1.5342233705695207e-08,0.9999999843392519,CIEN
2025-09-05,116.69,116.69000244140624,0.0,0.0,-0.001967157030448252,-0.0019671205195089803,-3.651093927192761e-08,1.0000000209221547,CIEN
2025-09-08,119.0,119.0,0.0,0.0,0.019796040791841607,0.01979601945551157,2.1336330036092477e-08,1.0,CIEN
2025-09-09,122.19,122.19000244140624,0.0,0.0,0.02680672268907558,0.026806743205094463,-2.0516018883753873e-08,1.0000000199804095,CIEN
2025-09-10,129.86,129.86000061035156,0.0,0.0,0.06277109419756122,0.06277107795806214,1.6239499078807285e-08,1.0000000047000734,CIEN
2025-09-11,132.5,132.5,0.0,0.0,0.02032958570768506,0.02032958091206094,4.795624120035313e-09,1.0,CIEN
2025-09-12,131.28,131.27999877929688,0.0,0.0,-0.009207547169811314,-0.009207556382665127,9.212853813167499e-09,0.9999999907015301,CIEN
2025-09-15,135.9,135.89999389648438,0.0,0.0,0.03519195612431458,0.03519191925766596,3.6866648622790876e-08,0.9999999550881852,CIEN
2025-09-16,137.48,137.47999572753906,0.0,0.0,0.011626195732155953,0.011626209727854553,-1.3995698600055562e-08,0.9999999689230366,CIEN
2025-09-17,136.38,136.3800048828125,0.0,0.0,-0.008001163805644418,-0.008001097460801132,-6.634484328582602e-08,1.0000000358029952,CIEN
2025-09-18,138.04,138.0399932861328,0.0,0.0,0.0121718727086082,0.01217178724070811,8.546790009056338e-08,0.9999999513628862,CIEN
2025-09-19,138.37,138.3699951171875,0.0,0.0,0.0023906114169807147,0.0023906247979210704,-1.3380940355744997e-08,0.9999999647119137,CIEN
2025-09-22,139.31,139.30999755859375,0.0,0.0,0.006793380067933841,0.006793397951702973,-1.78837691322542e-08,0.9999999824750108,CIEN
2025-09-23,139.48,139.47999572753906,0.0,0.0,0.0012203000502475359,0.0012202869278912232,1.3122356312678107e-08,0.9999999693686483,CIEN
2025-09-24,138.42,138.4199981689453,0.0,0.0,-0.007599655864640065,-0.007599638593797753,-1.7270842311845058e-08,0.9999999867717477,CIEN
2025-09-25,137.17,137.1699981689453,0.0,0.0,-0.009030486923854886,-0.00903048704331244,1.1945755495901267e-10,0.9999999866512016,CIEN
2025-09-26,141.93,141.92999267578125,0.0,0.0,0.03470146533498597,0.03470142575181279,3.9583173183643794e-08,0.9999999483955558,CIEN
2025-09-29,144.12,144.1199951171875,0.0,0.0,0.015430141619108051,0.015430159616854233,-1.7997746182274454e-08,0.9999999661198133,CIEN
2025-09-30,145.67,145.6699981689453,0.0,0.0,0.01075492645018028,0.010754947989676689,-2.1539496408706782e-08,0.9999999874301182,CIEN
2025-10-01,151.72,151.72000122070312,0.0,0.0,0.041532230383744206,0.04153225185560272,-2.147185851342215e-08,1.0000000080457627,CIEN
2025-10-02,152.66,152.66000366210938,0.0,0.0,0.006195623517005089,0.006195639558681965,-1.6041676875744315e-08,1.0000000239886635,CIEN
2025-10-03,151.45,151.4499969482422,0.0,0.0,-0.00792611031049395,-0.007926154099572535,4.378907858537673e-08,0.9999999798497339,CIEN
2025-10-06,153.25,153.25,0.0,0.0,0.011885110597557036,0.011885130987311587,-2.0389754551430883e-08,1.0,CIEN
2025-10-07,151.48,151.47999572753906,0.0,0.0,-0.011549755301794473,-0.011549783180821782,2.7879027308941318e-08,0.9999999717952144,CIEN
2025-10-08,159.66,159.66000366210938,0.0,0.0,0.05400052812252443,0.05400058202591551,-5.3903391084020313e-08,1.0000000229369246,CIEN
2025-10-09,163.61,163.61000061035156,0.0,0.0,0.02474007265439071,0.02474005297282611,1.968156460030457e-08,1.0000000037305272,CIEN
2025-10-10,155.94,155.94000244140625,0.0,0.0,-0.04687977507487329,-0.04687976370840519,-1.1366468100071359e-08,1.0000000156560616,CIEN
2025-10-13,164.78,164.77999877929688,0.0,0.0,0.056688469924329965,0.05668844555271968,2.4371610285456313e-08,0.9999999925919218,CIEN
2025-10-14,164.82,164.82000732421875,0.0,0.0,0.00024274790629918996,0.00024279976464525177,-5.185834606180606e-08,1.000000044437682,CIEN
2025-10-15,168.71,168.7100067138672,0.0,0.0,0.02360150467176325,0.023601499919827074,4.751936177882499e-09,1.0000000397953126,CIEN
2025-10-16,170.78,170.77999877929688,0.0,0.0,0.012269575010372735,0.012269527491279186,4.751909354894224e-08,0.9999999928521892,CIEN
2025-10-17,170.95,170.9499969482422,0.0,0.0,0.0009954327204590996,0.0009954220058578933,1.071460120627421e-08,0.9999999821482434,CIEN
2025-10-20,173.12,173.1199951171875,0.0,0.0,0.012693770108218816,0.012693759623770617,1.0484448198511132e-08,0.9999999717952143,CIEN
2025-10-21,169.71,169.7100067138672,0.0,0.0,-0.01969731977818856,-0.019697253347379262,-6.643080929791267e-08,1.0000000395608224,CIEN
2025-10-22,164.48,164.47999572753906,0.0,0.0,-0.030817276530552218,-0.030817340047284203,6.351673198512486e-08,0.9999999740244351,CIEN
2025-10-23,172.58,172.5800018310547,0.0,0.0,0.0492461089494165,0.04924614733656285,-3.838714635051588e-08,1.0000000106098892,CIEN
2025-10-24,179.05,179.0500030517578,0.0,0.0,0.037489859775176715,0.03748986645067287,-6.675496155850169e-09,1.0000000170441654,CIEN
2025-10-27,182.54,182.5399932861328,0.0,0.0,0.019491762077631813,0.019491707204082775,5.4873549037992575e-08,0.9999999632197482,CIEN
2025-10-28,183.04,183.0399932861328,0.0,0.0,0.002739125671085807,0.002739125771831441,-1.0074563405737536e-10,0.9999999633202187,CIEN
2025-10-29,189.27,189.2700042724609,0.0,0.0,0.03403627622377625,0.03403633749368207,-6.126990581556413e-08,1.0000000225733656,CIEN
2025-10-30,188.96,188.9600067138672,0.0,0.0,-0.001637871823321202,-0.0016378588872828503,-1.2936038351618606e-08,1.0000000355306264,CIEN
2025-10-31,189.92,189.9199981689453,0.0,0.0,0.00508044030482635,0.005080394903519414,4.540130693619915e-08,0.9999999903588107,CIEN
2025-11-03,189.56,189.55999755859372,0.0,0.0,-0.0018955349620892736,-0.0018955381940944926,3.232005219011569e-09,0.9999999871206674,CIEN
2025-11-04,182.87,182.8699951171875,0.0,0.0,-0.03529225575015826,-0.03529226908403138,1.3333873116749828e-08,0.9999999732989965,CIEN
2025-11-05,195.81,195.80999755859372,0.0,0.0,0.07076064964182205,0.0707606648817043,-1.5239882245055014e-08,0.9999999875317589,CIEN
2025-11-06,201.46,201.4600067138672,0.0,0.0,0.028854501812981992,0.028854548928650914,-4.711566892190433e-08,1.0000000333260557,CIEN
2025-11-07,199.26,199.25999450683597,0.0,0.0,-0.010920281941824816,-0.010920342170721242,6.022889642576246e-08,0.999999972432179,CIEN
2025-11-10,208.74,208.7400054931641,0.0,0.0,0.04757603131586885,0.0475760877630802,-5.6447211349563986e-08,1.000000026315819,CIEN
2025-11-11,207.43,207.42999267578125,0.0,0.0,-0.006275749736514347,-0.006275810974939122,6.123842477556707e-08,0.9999999646906487,CIEN
2025-11-12,209.52,209.5200042724609,0.0,0.0,0.010075688183965648,0.010075744446206514,-5.626224086618947e-08,1.0000000203916615,CIEN
2025-11-13,194.21,194.2100067138672,0.0,0.0,-0.07307178312332951,-0.07307176998089648,-1.3142433030743916e-08,1.0000000345701414,CIEN
