fichier,test,date,detail
COHR.csv,prix fige,1992-05-27,0.1875
COHR.csv,prix fige,1992-05-28,0.1875
COHR.csv,prix fige,1992-05-29,0.1875
COHR.csv,prix fige,1992-06-01,0.1875
COHR.csv,prix fige,1992-06-02,0.1875
COHR.csv,prix fige,1992-06-04,0.1875
COHR.csv,prix fige,1992-06-08,0.1797
COHR.csv,prix fige,1992-06-09,0.1797
COHR.csv,prix fige,1992-06-16,0.1719
COHR.csv,prix fige,1992-06-17,0.1719
COHR.csv,prix fige,1992-06-18,0.1719
COHR.csv,prix fige,1992-06-19,0.1719
COHR.csv,prix fige,1992-07-02,0.1797
COHR.csv,prix fige,1992-07-06,0.1797
COHR.csv,prix fige,1992-07-07,0.1797
COHR.csv,prix fige,1992-07-09,0.1797
COHR.csv,prix fige,1992-07-10,0.1797
COHR.csv,prix fige,1992-07-13,0.1797
COHR.csv,prix fige,1992-07-14,0.1797
COHR.csv,prix fige,1992-07-15,0.1797
COHR.csv,prix fige,1992-07-20,0.1562
COHR.csv,prix fige,1992-07-21,0.1562
COHR.csv,prix fige,1992-07-27,0.1641
COHR.csv,prix fige,1992-07-28,0.1641
COHR.csv,prix fige,1992-07-30,0.1562
COHR.csv,prix fige,1992-07-31,0.1562
COHR.csv,prix fige,1992-08-06,0.1797
COHR.csv,prix fige,1992-08-07,0.1797
COHR.csv,prix fige,1992-08-11,0.1641
COHR.csv,prix fige,1992-08-13,0.1641
COHR.csv,prix fige,1992-08-18,0.1719
COHR.csv,prix fige,1992-08-21,0.1484
COHR.csv,prix fige,1992-08-31,0.1406
COHR.csv,prix fige,1992-09-09,0.1406
COHR.csv,prix fige,1992-09-10,0.1406
COHR.csv,prix fige,1992-09-15,0.1406
COHR.csv,prix fige,1992-09-21,0.1367
COHR.csv,prix fige,1992-09-22,0.1367
COHR.csv,prix fige,1992-09-25,0.1406
COHR.csv,prix fige,1992-10-12,0.1562
COHR.csv,prix fige,1992-10-13,0.1562
COHR.csv,prix fige,1992-10-14,0.1562
COHR.csv,prix fige,1992-10-15,0.1562
COHR.csv,prix fige,1992-10-19,0.1406
COHR.csv,prix fige,1992-10-21,0.1562
COHR.csv,prix fige,1992-10-30,0.1562
COHR.csv,prix fige,1992-11-04,0.1406
COHR.csv,prix fige,1992-11-18,0.1797
COHR.csv,prix fige,1992-11-25,0.1797
COHR.csv,prix fige,1992-11-27,0.1797
COHR.csv,prix fige,1992-11-30,0.1797
COHR.csv,prix fige,1992-12-14,0.1797
COHR.csv,prix fige,1992-12-24,0.1797
COHR.csv,prix fige,1993-01-04,0.1641
COHR.csv,prix fige,1993-01-06,0.1641
COHR.csv,prix fige,1993-01-12,0.1719
COHR.csv,prix fige,1993-01-13,0.1719
COHR.csv,prix fige,1993-01-14,0.1719
COHR.csv,prix fige,1993-01-18,0.1641
COHR.csv,prix fige,1993-01-19,0.1641
COHR.csv,prix fige,1993-01-26,0.1797
COHR.csv,prix fige,1993-01-29,0.1758
COHR.csv,prix fige,1993-02-09,0.1641
COHR.csv,prix fige,1993-02-11,0.1797
COHR.csv,prix fige,1993-02-12,0.1797
COHR.csv,prix fige,1993-02-17,0.1641
COHR.csv,prix fige,1993-02-18,0.1641
COHR.csv,prix fige,1993-02-23,0.1797
COHR.csv,prix fige,1993-02-26,0.1641
COHR.csv,prix fige,1993-03-01,0.1641
COHR.csv,prix fige,1993-03-02,0.1641
COHR.csv,prix fige,1993-03-04,0.1641
COHR.csv,prix fige,1993-03-08,0.1641
COHR.csv,prix fige,1993-03-09,0.1641
COHR.csv,prix fige,1993-03-11,0.1797
COHR.csv,prix fige,1993-03-12,0.1797
COHR.csv,prix fige,1993-03-19,0.1641
COHR.csv,prix fige,1993-03-25,0.1484
COHR.csv,prix fige,1993-03-26,0.1484
COHR.csv,prix fige,1993-03-29,0.1484
COHR.csv,prix fige,1993-04-01,0.1484
COHR.csv,prix fige,1993-04-13,0.1250
COHR.csv,prix fige,1993-04-14,0.1250
COHR.csv,prix fige,1993-04-20,0.1406
COHR.csv,prix fige,1993-04-26,0.1406
COHR.csv,prix fige,1993-04-27,0.1406
COHR.csv,prix fige,1993-04-28,0.1406
COHR.csv,prix fige,1993-04-29,0.1406
COHR.csv,prix fige,1993-04-30,0.1406
COHR.csv,prix fige,1993-05-04,0.1328
COHR.csv,prix fige,1993-05-06,0.1562
COHR.csv,prix fige,1993-05-07,0.1562
COHR.csv,prix fige,1993-05-18,0.1484
COHR.csv,prix fige,1993-05-25,0.1562
COHR.csv,prix fige,1993-05-27,0.1328
COHR.csv,prix fige,1993-06-08,0.1406
COHR.csv,prix fige,1993-06-10,0.1484
COHR.csv,prix fige,1993-06-14,0.1328
COHR.csv,prix fige,1993-06-15,0.1328
COHR.csv,prix fige,1993-06-22,0.1328
COHR.csv,prix fige,1993-06-23,0.1328
COHR.csv,prix fige,1993-06-24,0.1328
COHR.csv,prix fige,1993-06-25,0.1328
COHR.csv,prix fige,1993-06-30,0.1406
COHR.csv,prix fige,1993-07-01,0.1406
COHR.csv,prix fige,1993-07-07,0.1328
COHR.csv,prix fige,1993-07-16,0.1406
COHR.csv,prix fige,1993-07-26,0.1328
COHR.csv,prix fige,1993-07-28,0.1172
COHR.csv,prix fige,1993-07-29,0.1172
COHR.csv,prix fige,1993-07-30,0.1172
COHR.csv,prix fige,1993-08-03,0.1172
COHR.csv,prix fige,1993-08-13,0.1094
COHR.csv,prix fige,1993-08-24,0.1328
COHR.csv,prix fige,1993-08-26,0.1328
COHR.csv,prix fige,1993-08-27,0.1328
COHR.csv,prix fige,1993-08-30,0.1328
COHR.csv,prix fige,1993-09-03,0.1719
COHR.csv,prix fige,1993-09-08,0.1719
COHR.csv,prix fige,1993-09-10,0.1875
COHR.csv,prix fige,1993-09-20,0.1641
COHR.csv,prix fige,1993-09-22,0.1562
COHR.csv,prix fige,1993-10-11,0.1953
COHR.csv,prix fige,1993-10-15,0.1953
COHR.csv,prix fige,1993-11-04,0.2109
COHR.csv,prix fige,1993-11-17,0.2109
COHR.csv,prix fige,1993-11-22,0.1953
COHR.csv,prix fige,1993-11-24,0.1953
COHR.csv,prix fige,1993-12-14,0.1875
COHR.csv,prix fige,1993-12-29,0.1953
COHR.csv,prix fige,1994-01-06,0.2031
COHR.csv,prix fige,1994-01-11,0.1953
COHR.csv,prix fige,1994-01-17,0.1953
COHR.csv,prix fige,1994-01-20,0.2188
COHR.csv,prix fige,1994-02-15,0.2266
COHR.csv,prix fige,1994-02-16,0.2266
COHR.csv,prix fige,1994-02-22,0.2109
COHR.csv,prix fige,1994-03-04,0.2188
COHR.csv,prix fige,1994-03-07,0.2188
COHR.csv,prix fige,1994-03-08,0.2188
COHR.csv,prix fige,1994-03-10,0.2109
COHR.csv,prix fige,1994-03-21,0.2188
COHR.csv,prix fige,1994-03-23,0.2188
COHR.csv,prix fige,1994-03-24,0.2188
COHR.csv,prix fige,1994-03-25,0.2188
COHR.csv,prix fige,1994-03-28,0.2188
COHR.csv,prix fige,1994-03-31,0.2109
COHR.csv,prix fige,1994-04-05,0.2109
COHR.csv,prix fige,1994-04-08,0.2188
COHR.csv,prix fige,1994-04-15,0.1953
COHR.csv,prix fige,1994-04-18,0.1953
COHR.csv,prix fige,1994-04-25,0.1953
COHR.csv,prix fige,1994-05-04,0.2344
COHR.csv,prix fige,1994-05-09,0.2422
COHR.csv,prix fige,1994-05-13,0.2422
COHR.csv,prix fige,1994-05-17,0.2266
COHR.csv,prix fige,1994-05-18,0.2266
COHR.csv,prix fige,1994-05-19,0.2266
COHR.csv,prix fige,1994-05-20,0.2266
COHR.csv,prix fige,1994-05-23,0.2266
COHR.csv,prix fige,1994-05-24,0.2266
COHR.csv,prix fige,1994-05-25,0.2266
COHR.csv,prix fige,1994-05-31,0.2500
COHR.csv,prix fige,1994-06-02,0.2344
COHR.csv,prix fige,1994-06-03,0.2344
COHR.csv,prix fige,1994-06-07,0.2344
COHR.csv,prix fige,1994-06-09,0.2422
COHR.csv,prix fige,1994-06-14,0.2266
COHR.csv,prix fige,1994-06-15,0.2266
COHR.csv,prix fige,1994-06-16,0.2266
COHR.csv,prix fige,1994-06-21,0.2266
COHR.csv,prix fige,1994-06-22,0.2266
COHR.csv,prix fige,1994-06-27,0.2266
COHR.csv,prix fige,1994-06-29,0.2266
COHR.csv,prix fige,1994-07-05,0.2500
COHR.csv,prix fige,1994-07-18,0.2422
COHR.csv,prix fige,1994-07-19,0.2422
COHR.csv,prix fige,1994-07-27,0.2461
COHR.csv,prix fige,1994-07-28,0.2461
COHR.csv,prix fige,1994-07-29,0.2461
COHR.csv,prix fige,1994-08-01,0.2461
COHR.csv,prix fige,1994-08-03,0.2422
COHR.csv,prix fige,1994-08-04,0.2422
COHR.csv,prix fige,1994-08-09,0.2500
COHR.csv,prix fige,1994-08-17,0.2578
COHR.csv,prix fige,1995-01-04,0.4453
CRH.csv,prix fige,1989-07-17,3.3750
CRH.csv,prix fige,1989-07-19,3.4000
CRH.csv,prix fige,1989-07-20,3.4000
CRH.csv,prix fige,1989-07-24,3.4500
CRH.csv,prix fige,1989-07-25,3.4500
CRH.csv,prix fige,1989-07-26,3.4500
CRH.csv,prix fige,1989-07-27,3.4500
CRH.csv,prix fige,1989-07-28,3.4500
CRH.csv,prix fige,1989-07-31,3.4500
CRH.csv,prix fige,1989-08-01,3.4500
CRH.csv,prix fige,1989-08-02,3.4500
CRH.csv,prix fige,1989-08-03,3.4500
CRH.csv,prix fige,1989-08-04,3.4500
CRH.csv,prix fige,1989-08-08,3.6000
CRH.csv,prix fige,1989-08-09,3.6000
CRH.csv,prix fige,1989-08-18,3.5000
CRH.csv,prix fige,1989-08-21,3.5000
CRH.csv,prix fige,1989-08-29,3.4250
CRH.csv,prix fige,1989-08-30,3.4250
CRH.csv,prix fige,1989-09-01,3.3750
CRH.csv,prix fige,1989-09-05,3.3750
CRH.csv,prix fige,1989-09-06,3.3750
CRH.csv,prix fige,1989-09-07,3.3750
CRH.csv,prix fige,1989-09-08,3.3750
CRH.csv,prix fige,1989-09-11,3.3750
CRH.csv,prix fige,1989-09-12,3.3750
CRH.csv,prix fige,1989-09-13,3.3750
CRH.csv,prix fige,1989-09-14,3.3750
CRH.csv,prix fige,1989-09-15,3.3750
CRH.csv,prix fige,1989-09-18,3.3750
CRH.csv,prix fige,1989-09-19,3.3750
CRH.csv,prix fige,1989-09-20,3.3750
CRH.csv,prix fige,1989-09-22,3.2500
CRH.csv,prix fige,1989-09-26,3.4000
CRH.csv,prix fige,1989-09-27,3.4000
CRH.csv,prix fige,1989-09-28,3.4000
CRH.csv,prix fige,1989-09-29,3.4000
CRH.csv,prix fige,1989-10-02,3.4000
CRH.csv,prix fige,1989-10-03,3.4000
CRH.csv,prix fige,1989-10-04,3.4000
CRH.csv,prix fige,1989-10-05,3.4000
CRH.csv,prix fige,1989-10-06,3.4000
CRH.csv,prix fige,1989-10-09,3.4000
CRH.csv,prix fige,1989-10-10,3.4000
CRH.csv,prix fige,1989-10-11,3.4000
CRH.csv,prix fige,1989-10-12,3.4000
CRH.csv,prix fige,1989-10-13,3.4000
CRH.csv,prix fige,1989-10-17,3.3750
CRH.csv,prix fige,1989-10-18,3.3750
CRH.csv,prix fige,1989-10-19,3.3750
CRH.csv,prix fige,1989-10-20,3.3750
CRH.csv,prix fige,1989-10-23,3.3750
CRH.csv,prix fige,1989-10-24,3.3750
CRH.csv,prix fige,1989-10-25,3.3750
CRH.csv,prix fige,1989-10-27,3.5000
CRH.csv,prix fige,1989-10-30,3.5000
CRH.csv,prix fige,1989-10-31,3.5000
CRH.csv,prix fige,1989-11-01,3.5000
CRH.csv,prix fige,1989-11-02,3.5000
CRH.csv,prix fige,1989-11-03,3.5000
CRH.csv,prix fige,1989-11-06,3.5000
CRH.csv,prix fige,1989-11-07,3.5000
CRH.csv,prix fige,1989-11-08,3.5000
CRH.csv,prix fige,1989-11-09,3.5000
CRH.csv,prix fige,1989-11-10,3.5000
CRH.csv,prix fige,1989-11-13,3.5000
CRH.csv,prix fige,1989-11-14,3.5000
CRH.csv,prix fige,1989-11-15,3.5000
CRH.csv,prix fige,1989-11-16,3.5000
CRH.csv,prix fige,1989-11-17,3.5000
CRH.csv,prix fige,1989-11-20,3.5000
CRH.csv,prix fige,1989-11-21,3.5000
CRH.csv,prix fige,1989-11-24,3.5250
CRH.csv,prix fige,1989-11-27,3.5250
CRH.csv,prix fige,1989-11-28,3.5250
CRH.csv,prix fige,1989-11-29,3.5250
CRH.csv,prix fige,1989-11-30,3.5250
CRH.csv,prix fige,1989-12-01,3.5250
CRH.csv,prix fige,1989-12-04,3.5250
CRH.csv,prix fige,1989-12-05,3.5250
CRH.csv,prix fige,1989-12-06,3.5250
CRH.csv,prix fige,1989-12-07,3.5250
CRH.csv,prix fige,1989-12-08,3.5250
CRH.csv,prix fige,1989-12-11,3.5250
CRH.csv,prix fige,1989-12-14,4.0000
CRH.csv,prix fige,1989-12-15,4.0000
CRH.csv,prix fige,1989-12-19,3.9500
CRH.csv,prix fige,1989-12-20,3.9500
CRH.csv,prix fige,1989-12-21,3.9500
CRH.csv,prix fige,1989-12-22,3.9500
CRH.csv,prix fige,1989-12-26,3.9500
CRH.csv,prix fige,1989-12-27,3.9500
CRH.csv,prix fige,1989-12-28,3.9500
CRH.csv,prix fige,1989-12-29,3.9500
CRH.csv,prix fige,1990-01-02,3.9500
CRH.csv,prix fige,1990-01-03,3.9500
CRH.csv,prix fige,1990-01-04,3.9500
CRH.csv,prix fige,1990-01-05,3.9500
CRH.csv,prix fige,1990-01-08,3.9500
CRH.csv,prix fige,1990-01-09,3.9500
CRH.csv,prix fige,1990-01-10,3.9500
CRH.csv,prix fige,1990-01-12,4.5500
CRH.csv,prix fige,1990-01-15,4.5500
CRH.csv,prix fige,1990-01-16,4.5500
CRH.csv,prix fige,1990-01-17,4.5500
CRH.csv,prix fige,1990-01-18,4.5500
CRH.csv,prix fige,1990-01-19,4.5500
CRH.csv,prix fige,1990-01-22,4.5500
CRH.csv,prix fige,1990-01-23,4.5500
CRH.csv,prix fige,1990-01-24,4.5500
CRH.csv,prix fige,1990-01-25,4.5500
CRH.csv,prix fige,1990-01-26,4.5500
CRH.csv,prix fige,1990-01-29,4.5500
CRH.csv,prix fige,1990-01-30,4.5500
CRH.csv,prix fige,1990-01-31,4.5500
CRH.csv,prix fige,1990-02-01,4.5500
CRH.csv,prix fige,1990-02-02,4.5500
CRH.csv,prix fige,1990-02-05,4.5500
CRH.csv,prix fige,1990-02-06,4.5500
CRH.csv,prix fige,1990-02-07,4.5500
CRH.csv,prix fige,1990-02-08,4.5500
CRH.csv,prix fige,1990-02-09,4.5500
CRH.csv,prix fige,1990-02-12,4.5500
CRH.csv,prix fige,1990-02-13,4.5500
CRH.csv,prix fige,1990-02-14,4.5500
CRH.csv,prix fige,1990-02-15,4.5500
CRH.csv,prix fige,1990-02-16,4.5500
CRH.csv,prix fige,1990-02-20,4.5500
CRH.csv,prix fige,1990-02-21,4.5500
CRH.csv,prix fige,1990-02-22,4.5500
CRH.csv,prix fige,1990-02-23,4.5500
CRH.csv,prix fige,1990-02-26,4.5500
CRH.csv,prix fige,1990-02-27,4.5500
CRH.csv,prix fige,1990-03-01,4.5250
CRH.csv,prix fige,1990-03-02,4.5250
CRH.csv,prix fige,1990-03-05,4.5250
CRH.csv,prix fige,1990-03-06,4.5250
CRH.csv,prix fige,1990-03-07,4.5250
CRH.csv,prix fige,1990-03-08,4.5250
CRH.csv,prix fige,1990-03-09,4.5250
CRH.csv,prix fige,1990-03-12,4.5250
CRH.csv,prix fige,1990-03-13,4.5250
CRH.csv,prix fige,1990-03-14,4.5250
CRH.csv,prix fige,1990-03-15,4.5250
CRH.csv,prix fige,1990-03-16,4.5250
CRH.csv,prix fige,1990-03-19,4.5250
CRH.csv,prix fige,1990-03-20,4.5250
CRH.csv,prix fige,1990-03-21,4.5250
CRH.csv,prix fige,1990-03-22,4.5250
CRH.csv,prix fige,1990-03-23,4.5250
CRH.csv,prix fige,1990-03-26,4.5250
CRH.csv,prix fige,1990-03-27,4.5250
CRH.csv,prix fige,1990-03-28,4.5250
CRH.csv,prix fige,1990-03-29,4.5250
CRH.csv,prix fige,1990-03-30,4.5250
CRH.csv,prix fige,1990-04-02,4.5250
CRH.csv,prix fige,1990-04-03,4.5250
CRH.csv,prix fige,1990-04-04,4.5250
CRH.csv,prix fige,1990-04-05,4.5250
CRH.csv,prix fige,1990-04-06,4.5250
CRH.csv,prix fige,1990-04-09,4.5250
CRH.csv,prix fige,1990-04-10,4.5250
CRH.csv,prix fige,1990-04-11,4.5250
CRH.csv,prix fige,1990-04-12,4.5250
CRH.csv,prix fige,1990-04-16,4.5250
CRH.csv,prix fige,1990-04-17,4.5250
CRH.csv,prix fige,1990-04-18,4.5250
CRH.csv,prix fige,1990-04-19,4.5250
CRH.csv,prix fige,1990-04-20,4.5250
CRH.csv,prix fige,1990-04-23,4.5250
CRH.csv,prix fige,1990-04-24,4.5250
CRH.csv,prix fige,1990-04-25,4.5250
CRH.csv,prix fige,1990-04-26,4.5250
CRH.csv,prix fige,1990-04-27,4.5250
CRH.csv,prix fige,1990-04-30,4.5250
CRH.csv,prix fige,1990-05-01,4.5250
CRH.csv,prix fige,1990-05-02,4.5250
CRH.csv,prix fige,1990-05-03,4.5250
CRH.csv,prix fige,1990-05-04,4.5250
CRH.csv,prix fige,1990-05-07,4.5250
CRH.csv,prix fige,1990-05-08,4.5250
CRH.csv,prix fige,1990-05-09,4.5250
CRH.csv,prix fige,1990-05-10,4.5250
CRH.csv,prix fige,1990-05-11,4.5250
CRH.csv,prix fige,1990-05-14,4.5250
CRH.csv,prix fige,1990-05-15,4.5250
CRH.csv,prix fige,1990-05-16,4.5250
CRH.csv,prix fige,1990-05-17,4.5250
CRH.csv,prix fige,1990-05-18,4.5250
CRH.csv,prix fige,1990-05-21,4.5250
CRH.csv,prix fige,1990-05-22,4.5250
CRH.csv,prix fige,1990-05-23,4.5250
CRH.csv,prix fige,1990-05-24,4.5250
CRH.csv,prix fige,1990-05-25,4.5250
CRH.csv,prix fige,1990-05-29,4.5250
CRH.csv,prix fige,1990-05-30,4.5250
CRH.csv,prix fige,1990-05-31,4.5250
CRH.csv,prix fige,1990-06-01,4.5250
CRH.csv,prix fige,1990-06-04,4.5250
CRH.csv,prix fige,1990-06-05,4.5250
CRH.csv,prix fige,1990-06-06,4.5250
CRH.csv,prix fige,1990-06-07,4.5250
CRH.csv,prix fige,1990-06-08,4.5250
CRH.csv,prix fige,1990-06-11,4.5250
CRH.csv,prix fige,1990-06-12,4.5250
CRH.csv,prix fige,1990-06-13,4.5250
CRH.csv,prix fige,1990-06-14,4.5250
CRH.csv,prix fige,1990-06-15,4.5250
CRH.csv,prix fige,1990-06-18,4.5250
CRH.csv,prix fige,1990-06-19,4.5250
CRH.csv,prix fige,1990-06-20,4.5250
CRH.csv,prix fige,1990-06-21,4.5250
CRH.csv,prix fige,1990-06-22,4.5250
CRH.csv,prix fige,1990-06-25,4.5250
CRH.csv,prix fige,1990-06-26,4.5250
CRH.csv,prix fige,1990-06-28,4.7250
CRH.csv,prix fige,1990-06-29,4.7250
CRH.csv,prix fige,1990-07-02,4.7250
CRH.csv,prix fige,1990-07-03,4.7250
CRH.csv,prix fige,1990-07-05,4.7250
CRH.csv,prix fige,1990-07-06,4.7250
CRH.csv,prix fige,1990-07-09,4.7250
CRH.csv,prix fige,1990-07-10,4.7250
CRH.csv,prix fige,1990-07-11,4.7250
CRH.csv,prix fige,1990-07-12,4.7250
CRH.csv,prix fige,1990-07-13,4.7250
CRH.csv,prix fige,1990-07-16,4.7250
CRH.csv,prix fige,1990-07-17,4.7250
CRH.csv,prix fige,1990-07-18,4.7250
CRH.csv,prix fige,1990-07-19,4.7250
CRH.csv,prix fige,1990-07-20,4.7250
CRH.csv,prix fige,1990-07-23,4.7250
CRH.csv,prix fige,1990-07-24,4.7250
CRH.csv,prix fige,1990-07-25,4.7250
CRH.csv,prix fige,1990-07-26,4.7250
CRH.csv,prix fige,1990-07-27,4.7250
CRH.csv,prix fige,1990-07-30,4.7250
CRH.csv,prix fige,1990-07-31,4.7250
CRH.csv,prix fige,1990-08-01,4.7250
CRH.csv,prix fige,1990-08-02,4.7250
CRH.csv,prix fige,1990-08-03,4.7250
CRH.csv,prix fige,1990-08-06,4.7250
CRH.csv,prix fige,1990-08-07,4.7250
CRH.csv,prix fige,1990-08-08,4.7250
CRH.csv,prix fige,1990-08-09,4.7250
CRH.csv,prix fige,1990-08-10,4.7250
CRH.csv,prix fige,1990-08-13,4.7250
CRH.csv,prix fige,1990-08-14,4.7250
CRH.csv,prix fige,1990-08-15,4.7250
CRH.csv,prix fige,1990-08-16,4.7250
CRH.csv,prix fige,1990-08-17,4.7250
CRH.csv,prix fige,1990-08-20,4.7250
CRH.csv,prix fige,1990-08-21,4.7250
CRH.csv,prix fige,1990-08-22,4.7250
CRH.csv,prix fige,1990-08-23,4.7250
CRH.csv,prix fige,1990-08-24,4.7250
CRH.csv,prix fige,1990-08-27,4.7250
CRH.csv,prix fige,1990-08-28,4.7250
CRH.csv,prix fige,1990-08-29,4.7250
CRH.csv,prix fige,1990-08-30,4.7250
CRH.csv,prix fige,1990-08-31,4.7250
CRH.csv,prix fige,1990-09-04,4.7250
CRH.csv,prix fige,1990-09-05,4.7250
CRH.csv,prix fige,1990-09-06,4.7250
CRH.csv,prix fige,1990-09-07,4.7250
CRH.csv,prix fige,1990-09-10,4.7250
CRH.csv,prix fige,1990-09-11,4.7250
CRH.csv,prix fige,1990-09-12,4.7250
CRH.csv,prix fige,1990-09-13,4.7250
CRH.csv,prix fige,1990-09-14,4.7250
CRH.csv,prix fige,1990-09-17,4.7250
CRH.csv,prix fige,1990-09-20,3.9250
CRH.csv,prix fige,1990-09-24,3.7750
CRH.csv,prix fige,1990-09-25,3.7750
CRH.csv,prix fige,1990-09-26,3.7750
CRH.csv,prix fige,1990-09-27,3.7750
CRH.csv,prix fige,1990-09-28,3.7750
CRH.csv,prix fige,1990-10-01,3.7750
CRH.csv,prix fige,1990-10-02,3.7750
CRH.csv,prix fige,1990-10-03,3.7750
CRH.csv,prix fige,1990-10-04,3.7750
CRH.csv,prix fige,1990-10-05,3.7750
CRH.csv,prix fige,1990-10-08,3.7750
CRH.csv,prix fige,1990-10-09,3.7750
CRH.csv,prix fige,1990-10-10,3.7750
CRH.csv,prix fige,1990-10-11,3.7750
CRH.csv,prix fige,1990-10-12,3.7750
CRH.csv,prix fige,1990-10-15,3.7750
CRH.csv,prix fige,1990-10-16,3.7750
CRH.csv,prix fige,1990-10-17,3.7750
CRH.csv,prix fige,1990-10-18,3.7750
CRH.csv,prix fige,1990-10-19,3.7750
CRH.csv,prix fige,1990-10-22,3.7750
CRH.csv,prix fige,1990-10-23,3.7750
CRH.csv,prix fige,1990-10-24,3.7750
CRH.csv,prix fige,1990-10-25,3.7750
CRH.csv,prix fige,1990-10-26,3.7750
CRH.csv,prix fige,1990-10-29,3.7750
CRH.csv,prix fige,1990-10-30,3.7750
CRH.csv,prix fige,1990-10-31,3.7750
CRH.csv,prix fige,1990-11-01,3.7750
CRH.csv,prix fige,1990-11-02,3.7750
CRH.csv,prix fige,1990-11-05,3.7750
CRH.csv,prix fige,1990-11-06,3.7750
CRH.csv,prix fige,1990-11-07,3.7750
CRH.csv,prix fige,1990-11-08,3.7750
CRH.csv,prix fige,1990-11-13,4.1000
CRH.csv,prix fige,1990-11-14,4.1000
CRH.csv,prix fige,1990-11-15,4.1000
CRH.csv,prix fige,1990-11-16,4.1000
CRH.csv,prix fige,1990-11-19,4.1000
CRH.csv,prix fige,1990-11-20,4.1000
CRH.csv,prix fige,1990-11-21,4.1000
CRH.csv,prix fige,1990-11-23,4.1000
CRH.csv,prix fige,1990-11-26,4.1000
CRH.csv,prix fige,1990-11-27,4.1000
CRH.csv,prix fige,1990-11-28,4.1000
CRH.csv,prix fige,1990-11-29,4.1000
CRH.csv,prix fige,1990-11-30,4.1000
CRH.csv,prix fige,1990-12-03,4.1000
CRH.csv,prix fige,1990-12-04,4.1000
CRH.csv,prix fige,1990-12-05,4.1000
CRH.csv,prix fige,1990-12-06,4.1000
CRH.csv,prix fige,1990-12-07,4.1000
CRH.csv,prix fige,1990-12-10,4.1000
CRH.csv,prix fige,1990-12-11,4.1000
CRH.csv,prix fige,1990-12-12,4.1000
CRH.csv,prix fige,1990-12-13,4.1000
CRH.csv,prix fige,1990-12-14,4.1000
CRH.csv,prix fige,1990-12-17,4.1000
CRH.csv,prix fige,1990-12-18,4.1000
CRH.csv,prix fige,1990-12-19,4.1000
CRH.csv,prix fige,1990-12-20,4.1000
CRH.csv,prix fige,1990-12-21,4.1000
CRH.csv,prix fige,1990-12-24,4.1000
CRH.csv,prix fige,1990-12-26,4.1000
CRH.csv,prix fige,1990-12-27,4.1000
CRH.csv,prix fige,1990-12-28,4.1000
CRH.csv,prix fige,1990-12-31,4.1000
CRH.csv,prix fige,1991-01-02,4.1000
CRH.csv,prix fige,1991-01-03,4.1000
CRH.csv,prix fige,1991-01-04,4.1000
CRH.csv,prix fige,1991-01-07,4.1000
CRH.csv,prix fige,1991-01-08,4.1000
CRH.csv,prix fige,1991-01-09,4.1000
CRH.csv,prix fige,1991-01-11,3.9250
CRH.csv,prix fige,1991-01-14,3.9250
CRH.csv,prix fige,1991-01-15,3.9250
CRH.csv,prix fige,1991-01-16,3.9250
CRH.csv,prix fige,1991-01-17,3.9250
CRH.csv,prix fige,1991-01-18,3.9250
CRH.csv,prix fige,1991-01-21,3.9250
CRH.csv,prix fige,1991-01-22,3.9250
CRH.csv,prix fige,1991-01-23,3.9250
CRH.csv,prix fige,1991-01-24,3.9250
CRH.csv,prix fige,1991-01-25,3.9250
CRH.csv,prix fige,1991-01-28,3.9250
CRH.csv,prix fige,1991-01-30,3.8000
CRH.csv,prix fige,1991-01-31,3.8000
CRH.csv,prix fige,1991-02-01,3.8000
CRH.csv,prix fige,1991-02-04,3.8000
CRH.csv,prix fige,1991-02-05,3.8000
CRH.csv,prix fige,1991-02-06,3.8000
CRH.csv,prix fige,1991-02-07,3.8000
CRH.csv,prix fige,1991-02-11,4.3500
CRH.csv,prix fige,1991-02-12,4.3500
CRH.csv,prix fige,1991-02-13,4.3500
CRH.csv,prix fige,1991-02-14,4.3500
CRH.csv,prix fige,1991-02-15,4.3500
CRH.csv,prix fige,1991-02-19,4.3500
CRH.csv,prix fige,1991-02-20,4.3500
CRH.csv,prix fige,1991-02-21,4.3500
CRH.csv,prix fige,1991-02-25,4.8500
CRH.csv,prix fige,1991-02-26,4.8500
CRH.csv,prix fige,1991-02-27,4.8500
CRH.csv,prix fige,1991-02-28,4.8500
CRH.csv,prix fige,1991-03-01,4.8500
CRH.csv,prix fige,1991-03-04,4.8500
CRH.csv,prix fige,1991-03-05,4.8500
