date,valeur_avant,valeur_avant_operation,valeur,frais,echange,rendement_attendu_avant_frais,tresorerie,serie
2018-04-04,40.46158509630807,41.126688176054685,41.126688176054685,0.0,0.0,0.016437889869206173,0.06089902495222734,P4_reeq
2018-04-05,41.126688176054685,41.77109819299817,41.77109819299817,0.0,0.0,0.015668901278529546,0.06089902495222734,P4_reeq
2018-04-06,41.77109819299817,40.94526484582002,40.94526484582002,0.0,0.0,-0.019770448537466814,0.06089902495222734,P4_reeq
2018-04-09,40.94526484582002,40.9602794566086,40.9602794566086,0.0,0.0,0.0003666995645313742,0.06089902495222734,P4_reeq
2018-04-10,40.9602794566086,41.63707429690914,41.63707429690914,0.0,0.0,0.016523198798423715,0.06089902495222734,P4_reeq
2018-04-11,41.63707429690914,41.485651452942804,41.485651452942804,0.0,0.0,-0.0036367311230024414,0.06089902495222734,P4_reeq
2018-04-12,41.485651452942804,41.69565053272238,41.69565053272238,0.0,0.0,0.005061968956128638,0.06089902495222734,P4_reeq
2018-04-13,41.69565053272238,41.62333136548957,41.62333136548957,0.0,0.0,-0.001734453505553415,0.06089902495222734,P4_reeq
2018-04-16,41.62333136548957,41.785956926699,41.785956926699,0.0,0.0,0.003907077013645061,0.07873422682787752,P4_reeq
2018-04-17,41.785956926699,42.56466167283408,42.56466167283408,0.0,0.0,0.018635560925434485,0.07873422682787752,P4_reeq
2018-04-18,42.56466167283408,42.70042166661963,42.70042166661963,0.0,0.0,0.003189500126397098,0.07873422682787752,P4_reeq
