date,GSPC,RSP,SP500TR,SPXEW,SPY
2012-09-27,99.44544835478285,233.37089366135783,126.12843444888617,112.12116511693064,125.15401485079218
2012-09-28,99.00015619282752,232.61307180680717,125.56402745272703,111.70357986031621,124.57428041569356
2012-10-01,99.26265577130819,232.92510980996073,125.9026716504225,111.9244984230171,124.90304691052754
2012-10-02,99.34924129040441,233.37089366135783,126.02105261874298,112.11009473096614,125.03285906883508
2012-10-03,99.7093236380816,233.86126659071914,126.5060390085289,112.32152623034631,125.54340109529112
2012-10-04,100.42468175501685,235.9565041564078,127.41457757730568,113.30591524834321,126.44328750755966
2012-10-05,100.39238624556901,236.13486046826443,127.41707738143688,113.39186521006992,126.45191039696098
2012-10-08,100.04535631677516,235.59979153269447,126.97653872852035,113.15143187397115,126.01920878376069
2012-10-09,99.05581351884992,233.37089366135783,125.7243563537857,112.05736879967473,124.77328498264369
2012-10-10,98.44285313797431,231.7660931819771,124.95567268052471,111.30338540769948,123.9772164844195
2012-10-11,98.46208784009478,232.7468604263486,125.0011203390466,111.72044289009932,124.04641726479937
2012-10-12,98.17003577335834,231.63234733373352,124.6325150742762,111.21480944744164,123.63975175454868
2012-10-15,98.96304571651656,233.3263473546915,125.63944837249032,112.07266137935594,124.66943358165021
2012-10-16,99.97938959306148,236.04563954103833,126.930091148346,113.36022450227836,125.93276222457818
2012-10-17,100.39101054075097,237.33842340291437,127.4680246090474,113.97500422702093,126.50384865506363
2012-10-18,100.14568210716372,237.42762294449165,127.16334116503675,114.01560422391866,126.17499844285685
2012-10-19,98.4861375090784,233.63840674349393,125.05806709657202,112.18390588575737,124.07241150906256
2012-10-22,98.5294302686265,233.460093202935,125.1160015815834,112.13592992239725,124.08970751828889
2012-10-23,97.10628041125521,230.69616916732625,123.30891146638817,110.7829871595752,122.36785045264307
2012-10-24,96.80667035646357,229.581698846009,122.92930706344045,110.2087945591885,122.02171260294723
2012-10-25,97.09665886597296,230.47328793445217,123.29992436568233,110.66803536112984,122.37645659856983
2012-10-26,97.02587717539616,230.25040670157804,123.21001677612455,110.55573530629925,122.30717210081711
2012-10-31,97.04100153995056,230.69616916732625,123.24547741228812,110.73499832367327,122.30717210081711
2012-11-01,98.10131764000857,233.99496966766486,124.60204185220853,112.25878546151958,123.58785535513242
2012-11-02,97.18118082784211,231.72146133271517,123.43477965293572,111.19898909354586,122.48888065854094
2012-11-05,97.39146234234548,232.5683971862474,123.71647709310582,111.54908361340232,122.73989882922929
2012-11-06,98.15629550206599,234.61913121656755,124.69144948094007,112.59517072433857,123.70028778684082
2012-11-07,95.82950051345665,229.84921192814508,121.8454529629843,110.15501307946793,120.89680226425355
2012-11-08,94.65991654169284,226.81771065345347,120.3590206499064,108.77359625414182,119.44312543072586
2012-11-09,94.82071462496693,226.95160620123937,120.56879689609686,108.84583695883111,119.54700194693122
2012-11-12,94.83308757988524,227.12987697050045,120.58478344837005,108.91806479097859,119.64216348462513
2012-11-13,94.45513784646161,226.41655865131833,120.14224495214856,108.60012588058648,119.22680811107486
2012-11-14,93.14674190318024,223.3406179982049,118.52195727346972,107.09163775869224,117.61742533582384
2012-11-15,92.99830838638046,223.3406179982049,118.34115436686821,107.04260624690296,117.41832867976363
2012-11-16,93.44841551519893,224.63344463137878,118.92553540774398,107.66371282594966,117.99815520397235
2012-11-19,95.30449296805126,228.69010975756586,121.29553263661963,109.58873709230006,120.38630209648392
2012-11-20,95.36771667057289,228.82387699145835,121.38644014782989,109.60719631726879,120.43822361111202
2012-11-21,95.58898704673253,229.35883899878377,121.67013743130492,109.87135374794033,120.66318056363892
2012-11-23,96.83415928749227,232.1227202630948,123.27295086939833,111.24486683258945,122.30717210081711
2012-11-26,96.63762643272527,231.4540551788236,123.02621410456558,110.91005201987238,122.04763987331215
